rank,arxiv_id,title,published_date,cited_by_count,total_score,abs_url
10503,2205.03532,Factory: Fast Contact for Robotic Assembly,2022-05-07,missing,1.0,https://arxiv.org/abs/2205.03532
10504,2205.03364,Robot navigation from human demonstration: learning control behaviors with environment feature maps,2022-05-06,missing,1.0,https://arxiv.org/abs/2205.03364
10505,2205.03353,How to Spend Your Robot Time: Bridging Kickstarting and Offline Reinforcement Learning for Vision-based Robotic Manipulation,2022-05-06,missing,1.0,https://arxiv.org/abs/2205.03353
10506,2205.03130,SKILL-IL: Disentangling Skill and Knowledge in Multitask Imitation Learning,2022-05-06,missing,1.0,https://arxiv.org/abs/2205.03130
10507,2205.02909,"RoboCraft: Learning to See, Simulate, and Shape Elasto-Plastic Objects with Graph Networks",2022-05-05,missing,1.0,https://arxiv.org/abs/2205.02909
10508,2205.02835,Contact Points Discovery for Soft-Body Manipulations with Differentiable Physics,2022-05-05,missing,1.0,https://arxiv.org/abs/2205.02835
10509,2205.02811,Morphological Wobbling Can Help Robots Learn,2022-05-05,missing,1.0,https://arxiv.org/abs/2205.02811
10510,2205.00225,Recognising Known Configurations of Garments For Dual-Arm Robotic Flattening,2022-04-30,missing,1.0,https://arxiv.org/abs/2205.00225
10511,2204.13906,Unsupervised Reinforcement Learning for Transferable Manipulation Skill Discovery,2022-04-29,missing,1.0,https://arxiv.org/abs/2204.13906
10512,2204.13540,Exploiting Null Space in Aerial Manipulation through Model-In-The-Loop Motion Planning,2022-04-28,missing,1.0,https://arxiv.org/abs/2204.13540
10513,2204.13336,Human Motion Control of Quadrupedal Robots using Deep Reinforcement Learning,2022-04-28,missing,1.0,https://arxiv.org/abs/2204.13336
10514,2204.13226,Offline Visual Representation Learning for Embodied Navigation,2022-04-27,missing,1.0,https://arxiv.org/abs/2204.13226
10515,2204.13165,Light in the Larynx: a Miniaturized Robotic Optical Fiber for In-office Laser Surgery of the Vocal Folds,2022-04-27,missing,1.0,https://arxiv.org/abs/2204.13165
10516,2204.13155,A Soft-Bodied Aerial Robot for Collision Resilience and Contact-Reactive Perching,2022-04-27,missing,1.0,https://arxiv.org/abs/2204.13155
10517,2204.12844,Accelerating Robot Learning of Contact-Rich Manipulations: A Curriculum Learning Study,2022-04-27,missing,1.0,https://arxiv.org/abs/2204.12844
10518,2204.12658,Measuring a Robot Hand's Graspable Region using Power and Precision Grasps,2022-04-27,missing,1.0,https://arxiv.org/abs/2204.12658
10519,2204.12490,From One Hand to Multiple Hands: Imitation Learning for Dexterous Manipulation from Single-Camera Teleoperation,2022-04-26,missing,1.0,https://arxiv.org/abs/2204.12490
10520,2204.11918,Google Scanned Objects: A High-Quality Dataset of 3D Scanned Household Items,2022-04-25,missing,1.0,https://arxiv.org/abs/2204.11918
10521,2204.11828,Skill-based Meta-Reinforcement Learning,2022-04-25,missing,1.0,https://arxiv.org/abs/2204.11828
10522,2204.11686,Using Collocated Vision and Tactile Sensors for Visual Servoing and Localization,2022-04-25,missing,1.0,https://arxiv.org/abs/2204.11686
10523,2204.11446,Imitation Learning from Observations under Transition Model Disparity,2022-04-25,missing,1.0,https://arxiv.org/abs/2204.11446
10524,2204.11251,One-Shot Domain-Adaptive Imitation Learning via Progressive Learning,2022-04-24,missing,1.0,https://arxiv.org/abs/2204.11251
10525,2204.11116,Human-Robot Shared Control for Surgical Robot Based on Context-Aware Sim-to-Real Adaptation,2022-04-23,missing,1.0,https://arxiv.org/abs/2204.11116
10526,2204.10297,Learning to Fold Real Garments with One Arm: A Case Study in Cloud-Based Robotics Research,2022-04-21,missing,1.0,https://arxiv.org/abs/2204.10297
10527,2204.10082,Viko 2.0: A Hierarchical Gecko-inspired Adhesive Gripper with Visuotactile Sensor,2022-04-21,missing,1.0,https://arxiv.org/abs/2204.10082
10528,2204.09616,Assembly Planning from Observations under Physical Constraints,2022-04-20,missing,1.0,https://arxiv.org/abs/2204.09616
10529,2204.08586,Multimodal Proximity and Visuotactile Sensing With a Selectively Transmissive Soft Membrane,2022-04-18,missing,1.0,https://arxiv.org/abs/2204.08586
10530,2204.07631,Evaluating the Effectiveness of Corrective Demonstrations and a Low-Cost Sensor for Dexterous Manipulation,2022-04-15,missing,1.0,https://arxiv.org/abs/2204.07631
10531,2204.07630,Prismatic Soft Actuator Augments the Workspace of Soft Continuum Robots,2022-04-15,missing,1.0,https://arxiv.org/abs/2204.07630
10532,2204.07404,Divide & Conquer Imitation Learning,2022-04-15,missing,1.0,https://arxiv.org/abs/2204.07404
10533,2204.07268,Visual Pressure Estimation and Control for Soft Robotic Grippers,2022-04-14,missing,1.0,https://arxiv.org/abs/2204.07268
10534,2204.07146,GelSight Fin Ray: Incorporating Tactile Sensing into a Soft Compliant Robotic Gripper,2022-04-14,missing,1.0,https://arxiv.org/abs/2204.07146
10535,2204.07137,Accelerated Policy Learning with Parallel Differentiable Simulation,2022-04-14,missing,1.0,https://arxiv.org/abs/2204.07137
10536,2204.06343,"Single-grasp deformable object discrimination: the effect of gripper morphology, sensing modalities, and action parameters",2022-04-13,missing,1.0,https://arxiv.org/abs/2204.06343
10537,2204.06252,What Matters in Language Conditioned Robotic Imitation Learning over Unstructured Data,2022-04-13,missing,1.0,https://arxiv.org/abs/2204.06252
10538,2204.06173,Synthesizing Adversarial Visual Scenarios for Model-Based Robotic Control,2022-04-13,missing,1.0,https://arxiv.org/abs/2204.06173
10539,2204.05909,Learning Performance Graphs from Demonstrations via Task-Based Evaluations,2022-04-12,missing,1.0,https://arxiv.org/abs/2204.05909
10540,2204.05681,Learning Stable Dynamical Systems for Visual Servoing,2022-04-12,missing,1.0,https://arxiv.org/abs/2204.05681
10541,2204.05618,When Should We Prefer Offline Reinforcement Learning Over Behavioral Cloning?,2022-04-12,missing,1.0,https://arxiv.org/abs/2204.05618
10542,2204.05509,Learning Design and Construction with Varying-Sized Materials via Prioritized Memory Resets,2022-04-12,missing,1.0,https://arxiv.org/abs/2204.05509
10543,2204.05186,Correcting Robot Plans with Natural Language Feedback,2022-04-11,missing,1.0,https://arxiv.org/abs/2204.05186
10544,2204.04330,Improved Object Pose Estimation via Deep Pre-touch Sensing,2022-04-09,missing,1.0,https://arxiv.org/abs/2204.04330
10545,2204.04260,Towards Cognitive Robots That People Accept in Their Home,2022-04-08,missing,1.0,https://arxiv.org/abs/2204.04260
10546,2204.04157,Custom Sine Waves Are Enough for Imitation Learning of Bipedal Gaits with Different Styles,2022-04-08,missing,1.0,https://arxiv.org/abs/2204.04157
10547,2204.04003,Learning Cooperative Dynamic Manipulation Skills from Human Demonstration Videos,2022-04-08,missing,1.0,https://arxiv.org/abs/2204.04003
10548,2204.03698,Learning Purely Tactile In-Hand Manipulation with a Torque-Controlled Hand,2022-04-07,missing,1.0,https://arxiv.org/abs/2204.03698
10549,2204.03521,DeepXPalm: Tilt and Position Rendering using Palm-worn Haptic Display and CNN-based Tactile Pattern Recognition,2022-04-07,missing,1.0,https://arxiv.org/abs/2204.03521
10550,2204.03514,Habitat-Web: Learning Embodied Object-Search Strategies from Human Demonstrations at Scale,2022-04-07,missing,1.0,https://arxiv.org/abs/2204.03514
10551,2204.03195,3D Perception based Imitation Learning under Limited Demonstration for Laparoscope Control in Robotic Surgery,2022-04-07,missing,1.0,https://arxiv.org/abs/2204.03195
10552,2204.02863,"Demonstrate Once, Imitate Immediately (DOME): Learning Visual Servoing for One-Shot Imitation Learning",2022-04-06,missing,1.0,https://arxiv.org/abs/2204.02863
10553,2204.02393,Learning to Drive by Watching YouTube Videos: Action-Conditioned Contrastive Policy Pretraining,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02393
10554,2204.02371,Optical Proximity Sensing for Pose Estimation During In-Hand Manipulation,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02371
10555,2204.02320,Learning Generalizable Dexterous Manipulation from Human Grasp Affordance,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02320
10556,2204.02274,Grounding of the Functional Object-Oriented Network in Industrial Tasks,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02274
10557,2204.02210,Model Based Meta Learning of Critics for Policy Gradients,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02210
10558,2204.02041,Automating Reinforcement Learning with Example-based Resets,2022-04-05,missing,1.0,https://arxiv.org/abs/2204.02041
10559,2204.01571,Coarse-to-Fine Q-attention with Learned Path Ranking,2022-04-04,missing,1.0,https://arxiv.org/abs/2204.01571
10560,2204.13998,Learning High-DOF Reaching-and-Grasping via Dynamic Representation of Gripper-Object Interaction,2022-04-03,missing,1.0,https://arxiv.org/abs/2204.13998
10561,2204.02179,Towards Robust and Accurate Myoelectric Controller Design based on Multi-objective Optimization using Evolutionary Computation,2022-04-02,missing,1.0,https://arxiv.org/abs/2204.02179
10562,2204.00898,Hierarchical Reinforcement Learning under Mixed Observability,2022-04-02,missing,1.0,https://arxiv.org/abs/2204.00898
10563,2204.00117,Visual-Tactile Multimodality for Following Deformable Linear Objects Using Reinforcement Learning,2022-03-31,missing,1.0,https://arxiv.org/abs/2204.00117
10564,2203.17275,DiffSkill: Skill Abstraction from Differentiable Physics for Deformable Object Manipulations with Tools,2022-03-31,missing,1.0,https://arxiv.org/abs/2203.17275
10565,2203.15640,Synthesis and Execution of Communicative Robotic Movements with Generative Adversarial Networks,2022-03-29,missing,1.0,https://arxiv.org/abs/2203.15640
10566,2203.15390,ReIL: A Framework for Reinforced Intervention-based Imitation Learning,2022-03-29,missing,1.0,https://arxiv.org/abs/2203.15390
10567,2203.15041,Socially Compliant Navigation Dataset (SCAND): A Large-Scale Dataset of Demonstrations for Social Navigation,2022-03-28,missing,1.0,https://arxiv.org/abs/2203.15041
10568,2203.14749,Adaptive Risk-Tendency: Nano Drone Navigation in Cluttered Environments with Distributional Reinforcement Learning,2022-03-28,missing,1.0,https://arxiv.org/abs/2203.14749
10569,2203.14613,A Hybrid Learning and Optimization Framework to Achieve Physically Interactive Tasks with Mobile Manipulators,2022-03-28,missing,1.0,https://arxiv.org/abs/2203.14613
10570,2203.14470,Soft robotic hand with finger-bending/friction-reduction switching mechanism through 1-degree-of-freedom flow control,2022-03-28,missing,1.0,https://arxiv.org/abs/2203.14470
10571,2203.13880,Reinforcement Learning with Action-Free Pre-Training from Videos,2022-03-25,missing,1.0,https://arxiv.org/abs/2203.13880
10572,2203.13843,Quantifying Demonstration Quality for Robot Learning and Generalization,2022-03-25,missing,1.0,https://arxiv.org/abs/2203.13843
10573,2203.13411,Reshaping Robot Trajectories Using Natural Language Commands: A Study of Multi-Modal Data Alignment Using Transformers,2022-03-25,missing,1.0,https://arxiv.org/abs/2203.13411
10574,2203.13251,Dexterous Imitation Made Easy: A Learning-Based Framework for Efficient Dexterous Manipulation,2022-03-24,missing,1.0,https://arxiv.org/abs/2203.13251
10575,2203.13034,Augment-Connect-Explore: a Paradigm for Visual Action Planning with Data Scarcity,2022-03-24,missing,1.0,https://arxiv.org/abs/2203.13034
10576,2203.14912,Advanced Skills through Multiple Adversarial Motion Priors in Reinforcement Learning,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.14912
10577,2203.12774,Efficient Exploration via First-Person Behavior Cloning Assisted Rapidly-Exploring Random Trees,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.12774
10578,2203.12759,Asynchronous Reinforcement Learning for Real-Time Control of Physical Robots,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.12759
10579,2203.12705,RILI: Robustly Influencing Latent Intent,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.12705
10580,2203.12601,R3M: A Universal Visual Representation for Robot Manipulation,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.12601
10581,2203.12420,A Novel Simulation-Based Quality Metric for Evaluating Grasps on 3D Deformable Objects,2022-03-23,missing,1.0,https://arxiv.org/abs/2203.12420
10582,2203.11647,Semantic State Estimation in Cloth Manipulation Tasks,2022-03-22,missing,1.0,https://arxiv.org/abs/2203.11647
10583,2203.11324,Learning robot motor skills with mixed reality,2022-03-21,missing,1.0,https://arxiv.org/abs/2203.11324
10584,2203.10685,Tactile Pose Estimation and Policy Learning for Unknown Object Manipulation,2022-03-21,missing,1.0,https://arxiv.org/abs/2203.10685
10585,2203.10518,Learning on the Job: Long-Term Behavioural Adaptation in Human-Robot Interactions,2022-03-20,missing,1.0,https://arxiv.org/abs/2203.10518
10586,2203.11197,Teachable Reinforcement Learning via Advice Distillation,2022-03-19,missing,1.0,https://arxiv.org/abs/2203.11197
10587,2203.10379,Lazy Rearrangement Planning in Confined Spaces,2022-03-19,missing,1.0,https://arxiv.org/abs/2203.10379
10588,2203.10263,DiSECt: A Differentiable Simulator for Parameter Inference and Control in Robotic Cutting,2022-03-19,missing,1.0,https://arxiv.org/abs/2203.10263
10589,2203.10210,Coordinated Pose Control of Mobile Manipulation with an Unstable Bikebot Platform,2022-03-19,missing,1.0,https://arxiv.org/abs/2203.10210
10590,2203.10113,Online Next-Best-View Planner for 3D-Exploration and Inspection With a Mobile Manipulator Robot,2022-03-18,missing,1.0,https://arxiv.org/abs/2203.10113
10591,2203.09749,Goal-conditioned dual-action imitation learning for dexterous dual-arm robot manipulation,2022-03-18,missing,1.0,https://arxiv.org/abs/2203.09749
10592,2203.09634,Predicate Invention for Bilevel Planning,2022-03-17,missing,1.0,https://arxiv.org/abs/2203.09634
10593,2203.09114,Causal Robot Communication Inspired by Observational Learning Insights,2022-03-17,missing,1.0,https://arxiv.org/abs/2203.09114
10594,2203.09063,Hierarchical Intention Tracking for Robust Human-Robot Collaboration in Industrial Assembly Tasks,2022-03-17,missing,1.0,https://arxiv.org/abs/2203.09063
10595,2203.08746,CLUE-AI: A Convolutional Three-stream Anomaly Identification Framework for Robot Manipulation,2022-03-16,missing,1.0,https://arxiv.org/abs/2203.08746
10596,2203.08715,Multiscale Sensor Fusion and Continuous Control with Neural CDEs,2022-03-16,missing,1.0,https://arxiv.org/abs/2203.08715
10597,2203.08550,Biomimetic Evaluation of an Underwater Soft Hand Through Deep Learning-based 3D Pose Reconstruction,2022-03-16,missing,1.0,https://arxiv.org/abs/2203.08550
10598,2203.08359,GOMP-ST: Grasp Optimized Motion Planning for Suction Transport,2022-03-16,missing,1.0,https://arxiv.org/abs/2203.08359
10599,2203.08277,Bi-Manual Manipulation and Attachment via Sim-to-Real Reinforcement Learning,2022-03-15,missing,1.0,https://arxiv.org/abs/2203.08277
10600,2203.08098,RB2: Robotic Manipulation Benchmarking with a Twist,2022-03-15,missing,1.0,https://arxiv.org/abs/2203.08098
10601,2203.07761,Reactive Motion Generation on Learned Riemannian Manifolds,2022-03-15,missing,1.0,https://arxiv.org/abs/2203.07761
10602,2203.07456,Designing Underactuated Graspers with Dynamically Variable Geometry Using Potential Energy Map Based Analysis,2022-03-14,missing,1.0,https://arxiv.org/abs/2203.07456
10603,2203.07290,GradTac: Spatio-Temporal Gradient Based Tactile Sensing,2022-03-14,missing,1.0,https://arxiv.org/abs/2203.07290
10604,2203.07130,Flexure-based Environmental Compliance for High-speed Robotic Contact Tasks,2022-03-14,missing,1.0,https://arxiv.org/abs/2203.07130
10605,2203.07051,Real-Robot Deep Reinforcement Learning: Improving Trajectory Tracking of Flexible-Joint Manipulator with Reference Correction,2022-03-14,missing,1.0,https://arxiv.org/abs/2203.07051
10606,2203.06856,ACID: Action-Conditional Implicit Visual Dynamics for Deformable Object Manipulation,2022-03-14,missing,1.0,https://arxiv.org/abs/2203.06856
10607,2203.05960,Policy Architectures for Compositional Generalization in Control,2022-03-10,missing,1.0,https://arxiv.org/abs/2203.05960
10608,2203.05630,PLATO: Predicting Latent Affordances Through Object-Centric Play,2022-03-10,missing,1.0,https://arxiv.org/abs/2203.05630
10609,2203.05187,Cluttered Food Grasping with Adaptive Fingers and Synthetic-Data Trained Object Detection,2022-03-10,missing,1.0,https://arxiv.org/abs/2203.05187
10610,2203.04923,On-Robot Learning With Equivariant Models,2022-03-09,missing,1.0,https://arxiv.org/abs/2203.04923
